variant,model,id,gold,prediction,confidence,correct,raw
strongest_alternative,gpt-5.6-luna,banking-367,card_swallowed,card_swallowed,100,1,"{""label"":""card_swallowed"",""confidence"":100}"
uncertainty_ok,gpt-5.6-luna,banking-290,beneficiary_not_allowed,failed_transfer,78,0,"{""label"":""failed_transfer"",""confidence"":78}"
frequency_calibrated,gpt-5.6-luna,banking-064,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,99,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-441,direct_debit_payment_not_recognised,balance_not_updated_after_bank_transfer,42,0,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":42}"
strongest_alternative,gpt-5.6-luna,banking-512,getting_spare_card,getting_spare_card,96,1,"{""label"":""getting_spare_card"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-537,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-697,transfer_not_received_by_recipient,pending_transfer,55,0,"{""label"":""pending_transfer"",""confidence"":55}"
frequency_calibrated,gpt-5.6-luna,banking-628,top_up_by_bank_transfer_charge,transfer_into_account,78,0,"{""label"":""transfer_into_account"",""confidence"":78}"
strongest_alternative,gpt-5.6-luna,banking-043,card_linking,card_linking,99,1,"{""label"":""card_linking"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-553,passcode_forgotten,passcode_forgotten,97,1,"{""label"":""passcode_forgotten"",""confidence"":97}"
frequency_calibrated,gpt-5.6-luna,banking-433,declined_transfer,declined_card_payment,99,0,"{""label"":""declined_card_payment"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-514,getting_spare_card,getting_spare_card,99,1,"{""label"":""getting_spare_card"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-252,age_limit,age_limit,99,1,"{""label"":""age_limit"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-100,exchange_rate,exchange_rate,98,1,"{""label"":""exchange_rate"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-490,failed_transfer,failed_transfer,55,1,"{""label"":""failed_transfer"",""confidence"":55}"
uncertainty_ok,gpt-5.6-luna,banking-349,card_payment_fee_charged,card_payment_fee_charged,98,1,"{""label"":""card_payment_fee_charged"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-369,card_swallowed,card_swallowed,99,1,"{""label"":""card_swallowed"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-599,request_refund,request_refund,98,1,"{""label"":""request_refund"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-271,automatic_top_up,automatic_top_up,98,1,"{""label"":""automatic_top_up"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-536,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-027,beneficiary_not_allowed,beneficiary_not_allowed,93,1,"{""label"":""beneficiary_not_allowed"",""confidence"":93}"
strongest_alternative,gpt-5.6-luna,banking-744,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-514,getting_spare_card,getting_spare_card,99,1,"{""label"":""getting_spare_card"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-503,get_disposable_virtual_card,get_disposable_virtual_card,99,1,"{""label"":""get_disposable_virtual_card"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-436,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,99,1,"{""label"":""direct_debit_payment_not_recognised"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-484,failed_transfer,failed_transfer,90,1,"{""label"":""failed_transfer"",""confidence"":90}"
strongest_alternative,gpt-5.6-luna,banking-313,card_acceptance,card_acceptance,99,1,"{""label"":""card_acceptance"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-660,top_up_reverted,top_up_reverted,99,1,"{""label"":""top_up_reverted"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-770,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,98,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-298,cancel_transfer,cancel_transfer,99,1,"{""label"":""cancel_transfer"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-766,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,97,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":97}"
uncertainty_ok,gpt-5.6-luna,banking-151,pin_blocked,pin_blocked,99,1,"{""label"":""pin_blocked"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-659,top_up_reverted,top_up_reverted,99,1,"{""label"":""top_up_reverted"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-377,cash_withdrawal_charge,cash_withdrawal_charge,99,1,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-058,card_swallowed,card_swallowed,99,1,"{""label"":""card_swallowed"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-146,pending_top_up,pending_top_up,99,1,"{""label"":""pending_top_up"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-013,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-091,disposable_card_limits,disposable_card_limits,99,1,"{""label"":""disposable_card_limits"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-478,extra_charge_on_statement,extra_charge_on_statement,88,1,"{""label"":""extra_charge_on_statement"",""confidence"":88}"
uncertainty_ok,gpt-5.6-luna,banking-266,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-385,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,99,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-153,pin_blocked,pin_blocked,96,1,"{""label"":""pin_blocked"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-651,top_up_failed,top_up_failed,98,1,"{""label"":""top_up_failed"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-019,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,98,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-192,transaction_charged_twice,transaction_charged_twice,98,1,"{""label"":""transaction_charged_twice"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-440,direct_debit_payment_not_recognised,card_payment_not_recognised,97,0,"{""label"":""card_payment_not_recognised"",""confidence"":97}"
uncertainty_ok,gpt-5.6-luna,banking-299,cancel_transfer,cancel_transfer,98,1,"{""label"":""cancel_transfer"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-674,transaction_charged_twice,transaction_charged_twice,99,1,"{""label"":""transaction_charged_twice"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-725,verify_source_of_funds,verify_source_of_funds,98,1,"{""label"":""verify_source_of_funds"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-297,cancel_transfer,request_refund,88,0,"{""label"":""request_refund"",""confidence"":88}"
uncertainty_ok,gpt-5.6-luna,banking-562,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-135,order_physical_card,get_physical_card,62,0,"{""label"":""get_physical_card"",""confidence"":62}"
frequency_calibrated,gpt-5.6-luna,banking-260,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-323,card_delivery_estimate,card_delivery_estimate,88,1,"{""label"":""card_delivery_estimate"",""confidence"":88}"
strongest_alternative,gpt-5.6-luna,banking-117,get_disposable_virtual_card,get_disposable_virtual_card,96,1,"{""label"":""get_disposable_virtual_card"",""confidence"":96}"
uncertainty_ok,gpt-5.6-luna,banking-084,declined_cash_withdrawal,declined_cash_withdrawal,100,1,"{""label"":""declined_cash_withdrawal"",""confidence"":100}"
strongest_alternative,gpt-5.6-luna,banking-659,top_up_reverted,top_up_reverted,99,1,"{""label"":""top_up_reverted"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-455,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-536,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-596,request_refund,request_refund,98,1,"{""label"":""request_refund"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-425,declined_cash_withdrawal,declined_cash_withdrawal,99,1,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-568,pending_top_up,balance_not_updated_after_bank_transfer,35,0,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":35}"
strongest_alternative,gpt-5.6-luna,banking-069,change_pin,change_pin,99,1,"{""label"":""change_pin"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-111,failed_transfer,failed_transfer,85,1,"{""label"":""failed_transfer"",""confidence"":85}"
uncertainty_ok,gpt-5.6-luna,banking-260,atm_support,atm_support,98,1,"{""label"":""atm_support"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-628,top_up_by_bank_transfer_charge,transfer_into_account,68,0,"{""label"":""transfer_into_account"",""confidence"":68}"
strongest_alternative,gpt-5.6-luna,banking-084,declined_cash_withdrawal,declined_cash_withdrawal,100,1,"{""label"":""declined_cash_withdrawal"",""confidence"":100}"
uncertainty_ok,gpt-5.6-luna,banking-768,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-172,top_up_by_card_charge,top_up_by_card_charge,97,1,"{""label"":""top_up_by_card_charge"",""confidence"":97}"
uncertainty_ok,gpt-5.6-luna,banking-192,transaction_charged_twice,transaction_charged_twice,98,1,"{""label"":""transaction_charged_twice"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-283,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,99,1,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-735,verify_top_up,verify_top_up,98,1,"{""label"":""verify_top_up"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-368,card_swallowed,card_swallowed,99,1,"{""label"":""card_swallowed"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-261,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-497,fiat_currency_support,fiat_currency_support,96,1,"{""label"":""fiat_currency_support"",""confidence"":96}"
strongest_alternative,gpt-5.6-luna,banking-729,verify_top_up,verify_top_up,98,1,"{""label"":""verify_top_up"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-470,exchange_via_app,exchange_via_app,78,1,"{""label"":""exchange_via_app"",""confidence"":78}"
strongest_alternative,gpt-5.6-luna,banking-378,cash_withdrawal_charge,cash_withdrawal_charge,93,1,"{""label"":""cash_withdrawal_charge"",""confidence"":93}"
uncertainty_ok,gpt-5.6-luna,banking-507,get_physical_card,change_pin,45,0,"{""label"":""change_pin"",""confidence"":45}"
uncertainty_ok,gpt-5.6-luna,banking-085,declined_transfer,declined_cash_withdrawal,18,0,"{""label"":""declined_cash_withdrawal"",""confidence"":18}"
strongest_alternative,gpt-5.6-luna,banking-655,top_up_limits,top_up_limits,99,1,"{""label"":""top_up_limits"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-202,transfer_timing,transfer_timing,94,1,"{""label"":""transfer_timing"",""confidence"":94}"
uncertainty_ok,gpt-5.6-luna,banking-376,cash_withdrawal_charge,cash_withdrawal_charge,98,1,"{""label"":""cash_withdrawal_charge"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-601,request_refund,request_refund,98,1,"{""label"":""request_refund"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-475,exchange_via_app,exchange_via_app,98,1,"{""label"":""exchange_via_app"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-600,request_refund,request_refund,58,1,"{""label"":""request_refund"",""confidence"":58}"
strongest_alternative,gpt-5.6-luna,banking-231,wrong_exchange_rate_for_cash_withdrawal,cash_withdrawal_charge,89,0,"{""label"":""cash_withdrawal_charge"",""confidence"":89}"
uncertainty_ok,gpt-5.6-luna,banking-665,top_up_reverted,top_up_reverted,99,1,"{""label"":""top_up_reverted"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-470,exchange_via_app,fiat_currency_support,84,0,"{""label"":""fiat_currency_support"",""confidence"":84}"
frequency_calibrated,gpt-5.6-luna,banking-627,top_up_by_bank_transfer_charge,top_up_by_card_charge,96,0,"{""label"":""top_up_by_card_charge"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-367,card_swallowed,card_swallowed,100,1,"{""label"":""card_swallowed"",""confidence"":100}"
strongest_alternative,gpt-5.6-luna,banking-358,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,98,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-743,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-261,atm_support,atm_support,92,1,"{""label"":""atm_support"",""confidence"":92}"
strongest_alternative,gpt-5.6-luna,banking-008,age_limit,age_limit,98,1,"{""label"":""age_limit"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-740,virtual_card_not_working,virtual_card_not_working,96,1,"{""label"":""virtual_card_not_working"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-154,receiving_money,receiving_money,98,1,"{""label"":""receiving_money"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-531,lost_or_stolen_card,lost_or_stolen_card,99,1,"{""label"":""lost_or_stolen_card"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-301,cancel_transfer,request_refund,72,0,"{""label"":""request_refund"",""confidence"":72}"
uncertainty_ok,gpt-5.6-luna,banking-553,passcode_forgotten,passcode_forgotten,96,1,"{""label"":""passcode_forgotten"",""confidence"":96}"
uncertainty_ok,gpt-5.6-luna,banking-352,card_payment_not_recognised,card_payment_not_recognised,88,1,"{""label"":""card_payment_not_recognised"",""confidence"":88}"
uncertainty_ok,gpt-5.6-luna,banking-431,declined_transfer,declined_transfer,99,1,"{""label"":""declined_transfer"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-640,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-733,verify_top_up,verify_top_up,88,1,"{""label"":""verify_top_up"",""confidence"":88}"
frequency_calibrated,gpt-5.6-luna,banking-047,card_not_working,card_not_working,98,1,"{""label"":""card_not_working"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-132,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-226,wrong_amount_of_cash_received,wrong_amount_of_cash_received,99,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-594,receiving_money,fiat_currency_support,94,0,"{""label"":""fiat_currency_support"",""confidence"":94}"
uncertainty_ok,gpt-5.6-luna,banking-610,supported_cards_and_currencies,supported_cards_and_currencies,96,1,"{""label"":""supported_cards_and_currencies"",""confidence"":96}"
strongest_alternative,gpt-5.6-luna,banking-021,balance_not_updated_after_bank_transfer,pending_transfer,99,0,"{""label"":""pending_transfer"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-466,exchange_rate,exchange_rate,96,1,"{""label"":""exchange_rate"",""confidence"":96}"
uncertainty_ok,gpt-5.6-luna,banking-282,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,100,1,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":100}"
frequency_calibrated,gpt-5.6-luna,banking-459,exchange_charge,exchange_charge,99,1,"{""label"":""exchange_charge"",""confidence"":99}"
