task,model,id,gold,prediction,confidence,correct,raw
banking77,gpt-4.1-nano,banking-481,extra_charge_on_statement,extra_charge_on_statement,85,1,"{   ""label"": ""extra_charge_on_statement"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-480,extra_charge_on_statement,card_payment_fee_charged,95,0,"{   ""label"": ""card_payment_fee_charged"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-275,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,85,1,"{   ""label"": ""balance_not_updated_after_bank_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-283,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,85,0,"{   ""label"": ""balance_not_updated_after_bank_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-257,apple_pay_or_google_pay,apple_pay_or_google_pay,85,1,"{   ""label"": ""apple_pay_or_google_pay"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-681,transfer_fee_charged,transfer_fee_charged,95,1,"{""label"": ""transfer_fee_charged"", ""confidence"": 95}"
banking77,gpt-4.1-nano,banking-234,Refund_not_showing_up,Refund_not_showing_up,95,1,"{   ""label"": ""Refund_not_showing_up"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-712,unable_to_verify_identity,verify_my_identity,85,0,"{   ""label"": ""verify_my_identity"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-351,card_payment_not_recognised,card_payment_not_recognised,85,1,"{   ""label"": ""card_payment_not_recognised"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-346,card_payment_fee_charged,card_payment_fee_charged,95,1,"{   ""label"": ""card_payment_fee_charged"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-510,get_physical_card,change_pin,85,0,"{""label"": ""change_pin"", ""confidence"": 85}"
banking77,gpt-4.1-nano,banking-586,pin_blocked,pin_blocked,85,1,"{""label"": ""pin_blocked"", ""confidence"": 85}"
banking77,gpt-4.1-nano,banking-478,extra_charge_on_statement,extra_charge_on_statement,85,1,"{   ""label"": ""extra_charge_on_statement"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-724,verify_source_of_funds,verify_source_of_funds,85,1,"{   ""label"": ""verify_source_of_funds"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-558,pending_card_payment,pending_transfer,85,0,"{   ""label"": ""pending_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-530,lost_or_stolen_card,lost_or_stolen_card,95,1,"{   ""label"": ""lost_or_stolen_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-461,exchange_charge,exchange_rate,85,0,"{   ""label"": ""exchange_rate"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-407,country_support,card_delivery_estimate,85,0,"{   ""label"": ""card_delivery_estimate"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-654,top_up_limits,top_up_limits,95,1,"{   ""label"": ""top_up_limits"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-359,card_payment_wrong_exchange_rate,exchange_rate,95,0,"{   ""label"": ""exchange_rate"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-714,unable_to_verify_identity,unable_to_verify_identity,85,1,"{   ""label"": ""unable_to_verify_identity"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-669,topping_up_by_card,top_up_limits,85,0,"{""label"": ""top_up_limits"", ""confidence"": 85}"
banking77,gpt-4.1-nano,banking-509,get_physical_card,change_pin,95,0,"{   ""label"": ""change_pin"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-287,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,85,0,"{   ""label"": ""balance_not_updated_after_bank_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-436,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,85,1,"{   ""label"": ""direct_debit_payment_not_recognised"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-328,card_delivery_estimate,card_delivery_estimate,85,1,"{   ""label"": ""card_delivery_estimate"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-742,virtual_card_not_working,virtual_card_not_working,95,1,"{   ""label"": ""virtual_card_not_working"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-529,lost_or_stolen_card,lost_or_stolen_card,95,1,"{   ""label"": ""lost_or_stolen_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-493,fiat_currency_support,supported_cards_and_currencies,85,0,"{   ""label"": ""supported_cards_and_currencies"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-721,verify_my_identity,verify_my_identity,95,1,"{   ""label"": ""verify_my_identity"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-576,pending_transfer,pending_transfer,85,1,"{   ""label"": ""pending_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-379,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,85,1,"{   ""label"": ""cash_withdrawal_not_recognised"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-675,transaction_charged_twice,transaction_charged_twice,90,1,"{   ""label"": ""transaction_charged_twice"",   ""confidence"": 90 }"
banking77,gpt-4.1-nano,banking-308,card_about_to_expire,order_physical_card,95,0,"{   ""label"": ""order_physical_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-531,lost_or_stolen_card,lost_or_stolen_card,95,1,"{   ""label"": ""lost_or_stolen_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-539,lost_or_stolen_phone,lost_or_stolen_phone,95,1,"{   ""label"": ""lost_or_stolen_phone"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-494,fiat_currency_support,exchange_rate,85,0,"{   ""label"": ""exchange_rate"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-754,why_verify_identity,unable_to_verify_identity,85,0,"{   ""label"": ""unable_to_verify_identity"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-301,cancel_transfer,reverted_card_payment?,85,0,"{   ""label"": ""reverted_card_payment?"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-451,edit_personal_details,edit_personal_details,95,1,"{   ""label"": ""edit_personal_details"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-261,atm_support,atm_support,85,1,"{   ""label"": ""atm_support"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-285,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,85,0,"{   ""label"": ""balance_not_updated_after_bank_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-658,top_up_limits,top_up_limits,95,1,"{   ""label"": ""top_up_limits"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-477,extra_charge_on_statement,extra_charge_on_statement,85,1,"{   ""label"": ""extra_charge_on_statement"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-679,transaction_charged_twice,transaction_charged_twice,90,1,"{   ""label"": ""transaction_charged_twice"",   ""confidence"": 90 }"
banking77,gpt-4.1-nano,banking-373,cash_withdrawal_charge,cash_withdrawal_charge,95,1,"{   ""label"": ""cash_withdrawal_charge"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-719,verify_my_identity,verify_my_identity,95,1,"{   ""label"": ""verify_my_identity"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-354,card_payment_not_recognised,card_payment_not_recognised,95,1,"{   ""label"": ""card_payment_not_recognised"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-380,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,85,1,"{   ""label"": ""cash_withdrawal_not_recognised"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-355,card_payment_not_recognised,compromised_card,85,0,"{   ""label"": ""compromised_card"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-507,get_physical_card,change_pin,95,0,"{   ""label"": ""change_pin"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-662,top_up_reverted,top_up_failed,80,0,"{   ""label"": ""top_up_failed"",   ""confidence"": 80 }"
banking77,gpt-4.1-nano,banking-680,transfer_fee_charged,transfer_fee_charged,95,1,"{   ""label"": ""transfer_fee_charged"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-672,topping_up_by_card,top_up_by_card_charge,70,0,"{   ""label"": ""top_up_by_card_charge"",   ""confidence"": 70 }"
banking77,gpt-4.1-nano,banking-614,supported_cards_and_currencies,supported_cards_and_currencies,85,1,"{   ""label"": ""supported_cards_and_currencies"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-389,change_pin,change_pin,95,1,"{   ""label"": ""change_pin"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-438,direct_debit_payment_not_recognised,reverted_card_payment?,85,0,"{   ""label"": ""reverted_card_payment?"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-372,cash_withdrawal_charge,cash_withdrawal_charge,85,1,"{   ""label"": ""cash_withdrawal_charge"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-462,exchange_charge,exchange_charge,85,1,"{   ""label"": ""exchange_charge"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-632,top_up_by_card_charge,top_up_by_card_charge,85,1,"{   ""label"": ""top_up_by_card_charge"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-570,pending_top_up,pending_top_up,70,1,"{   ""label"": ""pending_top_up"",   ""confidence"": 70 }"
banking77,gpt-4.1-nano,banking-519,getting_virtual_card,get_virtual_card,85,0,"{   ""label"": ""get_virtual_card"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-366,card_swallowed,card_swallowed,95,1,"{   ""label"": ""card_swallowed"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-639,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,95,1,"{   ""label"": ""top_up_by_cash_or_cheque"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-282,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,95,1,"{   ""label"": ""balance_not_updated_after_cheque_or_cash_deposit"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-627,top_up_by_bank_transfer_charge,top_up_by_card_charge,85,0,"{   ""label"": ""top_up_by_card_charge"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-263,atm_support,atm_support,95,1,"{   ""label"": ""atm_support"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-385,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,95,1,"{   ""label"": ""cash_withdrawal_not_recognised"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-613,supported_cards_and_currencies,top_up_by_card_charge,85,0,"{   ""label"": ""top_up_by_card_charge"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-569,pending_top_up,top_up_reverted,70,0,"{""label"": ""top_up_reverted"", ""confidence"": 70}"
banking77,gpt-4.1-nano,banking-348,card_payment_fee_charged,card_payment_fee_charged,85,1,"{   ""label"": ""card_payment_fee_charged"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-239,activate_my_card,activate_my_card,95,1,"{   ""label"": ""activate_my_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-442,disposable_card_limits,get_disposable_virtual_card,85,0,"{""label"": ""get_disposable_virtual_card"", ""confidence"": 85}"
banking77,gpt-4.1-nano,banking-600,request_refund,reverted_card_payment?,70,0,"{   ""label"": ""reverted_card_payment?"",   ""confidence"": 70 }"
banking77,gpt-4.1-nano,banking-755,why_verify_identity,verify_my_identity,95,0,"{   ""label"": ""verify_my_identity"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-472,exchange_via_app,exchange_rate,80,0,"{   ""label"": ""exchange_rate"",   ""confidence"": 80 }"
banking77,gpt-4.1-nano,banking-733,verify_top_up,verify_top_up,85,1,"{   ""label"": ""verify_top_up"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-255,apple_pay_or_google_pay,apple_pay_or_google_pay,95,1,"{   ""label"": ""apple_pay_or_google_pay"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-677,transaction_charged_twice,transaction_charged_twice,95,1,"{   ""label"": ""transaction_charged_twice"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-337,card_not_working,card_not_working,85,1,"{   ""label"": ""card_not_working"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-678,transaction_charged_twice,reverted_card_payment?,70,0,"{   ""label"": ""reverted_card_payment?"",   ""confidence"": 70 }"
banking77,gpt-4.1-nano,banking-241,activate_my_card,activate_my_card,95,1,"{   ""label"": ""activate_my_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-267,automatic_top_up,automatic_top_up,95,1,"{   ""label"": ""automatic_top_up"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-358,card_payment_wrong_exchange_rate,exchange_rate,95,0,"{   ""label"": ""exchange_rate"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-700,transfer_not_received_by_recipient,transfer_not_received_by_recipient,95,1,"{   ""label"": ""transfer_not_received_by_recipient"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-739,virtual_card_not_working,get_disposable_virtual_card,85,0,"{   ""label"": ""get_disposable_virtual_card"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-585,pin_blocked,change_pin,95,0,"{""label"": ""change_pin"", ""confidence"": 95}"
banking77,gpt-4.1-nano,banking-523,getting_virtual_card,getting_virtual_card,95,1,"{   ""label"": ""getting_virtual_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-770,wrong_exchange_rate_for_cash_withdrawal,exchange_rate,95,0,"{   ""label"": ""exchange_rate"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-403,contactless_not_working,apple_pay_or_google_pay,10,0,"{   ""label"": ""apple_pay_or_google_pay"",   ""confidence"": 10 }"
banking77,gpt-4.1-nano,banking-741,virtual_card_not_working,virtual_card_not_working,85,1,"{""label"": ""virtual_card_not_working"", ""confidence"": 85}"
banking77,gpt-4.1-nano,banking-592,receiving_money,transfer_into_account,85,0,"{   ""label"": ""transfer_into_account"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-641,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,95,1,"{   ""label"": ""top_up_by_cash_or_cheque"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-397,compromised_card,compromised_card,85,1,"{   ""label"": ""compromised_card"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-300,cancel_transfer,reverted_card_payment?,85,0,"{   ""label"": ""reverted_card_payment?"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-759,wrong_amount_of_cash_received,wrong_amount_of_cash_received,95,1,"{   ""label"": ""wrong_amount_of_cash_received"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-258,apple_pay_or_google_pay,apple_pay_or_google_pay,85,1,"{   ""label"": ""apple_pay_or_google_pay"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-767,wrong_exchange_rate_for_cash_withdrawal,cash_withdrawal_charge,85,0,"{   ""label"": ""cash_withdrawal_charge"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-743,visa_or_mastercard,supported_cards_and_currencies,85,0,"{   ""label"": ""supported_cards_and_currencies"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-447,disposable_card_limits,get_disposable_virtual_card,85,0,"{   ""label"": ""get_disposable_virtual_card"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-485,failed_transfer,failed_transfer,95,1,"{   ""label"": ""failed_transfer"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-298,cancel_transfer,cancel_transfer,95,1,"{   ""label"": ""cancel_transfer"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-689,transfer_into_account,transfer_into_account,85,1,"{   ""label"": ""transfer_into_account"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-751,why_verify_identity,verify_my_identity,85,0,"{   ""label"": ""verify_my_identity"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-731,verify_top_up,verify_top_up,95,1,"{   ""label"": ""verify_top_up"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-527,lost_or_stolen_card,getting_spare_card,85,0,"{   ""label"": ""getting_spare_card"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-466,exchange_rate,exchange_rate,100,1,"{   ""label"": ""exchange_rate"",   ""confidence"": 100 }"
banking77,gpt-4.1-nano,banking-394,compromised_card,lost_or_stolen_card,95,0,"{   ""label"": ""lost_or_stolen_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-439,direct_debit_payment_not_recognised,disposable_card_limits,10,0,"{""label"": ""disposable_card_limits"", ""confidence"": 10}"
banking77,gpt-4.1-nano,banking-330,card_linking,getting_spare_card,85,0,"{   ""label"": ""getting_spare_card"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-311,card_acceptance,card_acceptance,85,1,"{   ""label"": ""card_acceptance"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-538,lost_or_stolen_phone,lost_or_stolen_phone,95,1,"{   ""label"": ""lost_or_stolen_phone"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-305,card_about_to_expire,card_about_to_expire,95,1,"{   ""label"": ""card_about_to_expire"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-417,declined_card_payment,declined_card_payment,85,1,"{   ""label"": ""declined_card_payment"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-736,virtual_card_not_working,get_disposable_virtual_card,85,0,"{   ""label"": ""get_disposable_virtual_card"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-602,request_refund,request_refund,95,1,"{   ""label"": ""request_refund"",   ""confidence"": 95 }"
